trade_id,symbol,side,entry_price,position_size,entry_time,exit_price,exit_time,exit_reason,pnl,trade_type,execution_status,rejection_reason,news_title,news_confidence,combined_confidence,finbert_score,keyword_score,topic,technical_confidence,liquidity_score,momentum_score,volume_score,rsi,price_trend,bid_ask_spread,market_regime,market_stress,time_score,entry_timing
T20250603_090507_0055,ALLE,long,140.53038999999998,3767.4785388359173,2025-06-03T13:05:07.633907+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Allegion Acquires Novas, Adding Another Premium Brand to High-Quality Australian Door Hardware Portfolio",0.5852835178375244,0.6042758684314572,0.5774803757667542,0.0,general,0.23387487098815807,0.24176470588235377,0.0007293232974512876,0.0,50.09116541218141,sideways,0.03227941176470578,neutral,0.25,0.1,recommendation_logged
T20250603_090507_0056,NET,long,169.86969999999997,4021.238572110869,2025-06-03T13:05:07.635871+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Cloudflare Strengthening, Yet Breakout Unlikely Until 2026",0.5229371786117554,0.5944477180356309,0.4665334224700928,0.0,biotech,0.2842428219697624,0.492,0.2946206543811962,0.0,86.82758179764953,strong_uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_090507_0057,AAPL,long,202.0018,3322.0732129146736,2025-06-03T13:05:07.637723+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Analyst sets date when Apple stock will hit $240,0.501162588596344,0.5902646938146983,0.4593501091003418,0.0,analyst,0.29933219458720217,0.5958364645593971,0.0032546276826088275,0.009591161398492738,50.4068284603261,sideways,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_090507_0058,VEON,long,54.104049999999994,3101.112837880139,2025-06-03T13:05:07.639321+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Empowering Kazakh Students: VEON's Beeline Kazakhstan introduces AI-based Tutor powered by KazLLM,0.5183922052383423,0.5768439058556807,0.5099341869354248,0.0,general,0.23162341253447938,0.34611830477131206,0.09661340931882575,0.3062481428806605,62.07667616485322,uptrend,0.047047619047619026,neutral,0.25,0.1,recommendation_logged
T20250603_090520_0059,LNG,long,242.79254999999998,5277.618739240811,2025-06-03T13:05:20.179379+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Equinor Advances LNG Decarbonization With Axess-Aibel Deal,0.9205922484397888,0.728910240302659,0.8753476142883301,0.0,ma,0.20224446975581173,0.1,0.1541761692742914,0.0,69.27202115928642,strong_uptrend,0.10520722635494155,neutral,0.25,0.1,recommendation_logged
T20250603_090520_0060,GS,long,597.70711,4529.21400084455,2025-06-03T13:05:20.183764+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Mews' AI-Powered Smart Tips Top 5 Million Weekly Views, Revolutionizing Guest Personalization",0.8343521356582642,0.7234254033202605,0.8260353207588196,0.0,social_sentiment,0.2989484968565161,0.4752135320716795,0.08909970123869568,0.0,61.13746265483696,uptrend,0.0030983084910400647,neutral,0.25,0.1,recommendation_logged
T20250603_090642_0061,RKT,short,12.4875999,3180.3656381859396,2025-06-03T13:06:42.714152+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: POMERANTZ LAW FIRM REMINDS INVESTORS WITH LOSSES ON THEIR INVESTMENT IN ROCKET COMPANIES, INC. OF CLASS ACTION LAWSUIT AND UPCOMING DE",0.622469961643219,0.5915858701982775,-0.3126220405101776,0.0,general,0.14199295180329938,0.2824000000000001,-0.04192690343062447,0.0,44.75913707117194,uptrend,0.027199999999999988,neutral,0.25,0.1,recommendation_logged
T20250603_090642_0062,ELV,short,375.624,3103.0637654230873,2025-06-03T13:06:42.717401+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: POMERANTZ LAW FIRM REMINDS INVESTORS WITH LOSSES ON THEIR INVESTMENT IN ELEVANCE HEALTH, INC. OF CLASS ACTION LAWSUIT AND UPCOMING DEA",0.5463295578956604,0.5765431028368008,-0.5066248178482056,0.0,general,0.19337093226178875,0.39312000000000025,-0.0819815033888877,0.0,39.75231207638904,downtrend,0.013359999999999976,neutral,0.25,0.1,recommendation_logged
T20250603_090642_0063,WST,short,210.17961,3331.9348850797282,2025-06-03T13:06:42.719955+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: POMERANTZ LAW FIRM REMINDS INVESTORS WITH LOSSES ON THEIR INVESTMENT IN WEST PHARMACEUTICAL SERVICES, INC. OF CLASS ACTION LAWSUIT AND",0.5192191004753113,0.5720502847963111,-0.4642018973827362,0.0,general,0.21454214868728905,0.296603590490053,-0.008492290233940708,0.0,48.93846372075741,sideways,0.02542455118874337,neutral,0.25,0.1,recommendation_logged
T20250603_090642_0064,UNH,short,304.5951,3055.431401429194,2025-06-03T13:06:42.721841+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,INVESTOR ALERT: POMERANTZ LAW FIRM REMINDS INVESTORS WITH LOSSES ON THEIR INVESTMENT IN UNITEDHEALTH GROUP INCORPORATED OF CLASS ACTION LAWSUIT AND UP,0.5123590230941772,0.5683466148491805,-0.472900927066803,0.0,general,0.2113433520383653,0.4863315262033848,-0.143654991018617,0.0,32.043126122672874,sideways,0.0017085592245769073,neutral,0.25,0.1,recommendation_logged
T20250603_090642_0065,VTRS,short,8.68131,3123.4509592075733,2025-06-03T13:06:42.724604+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,INVESTOR ALERT: POMERANTZ LAW FIRM REMINDS INVESTORS WITH LOSSES ON THEIR INVESTMENT IN VIATRIS INC. OF CLASS ACTION LAWSUIT AND UPCOMING DEADLINES - ,0.4995161294937134,0.5645029768610342,-0.4287784695625305,0.0,general,0.21565508354516305,0.416763005780347,0.03400229801871598,0.0,54.2502872523395,sideways,0.01040462427745663,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0001,MSFT,long,462.67220999999995,4970.795111023913,2025-06-03T13:17:42.668141+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Fortude unlocks second Microsoft solutions partner designation in Azure Digital & App Innovation,0.9165440201759338,0.7863924570875237,0.9070948958396912,0.0,general,0.39924949672383375,0.5954683548005117,0.17698549566739655,0.008670887001279187,72.12318695842457,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0002,MDB,short,192.807,5024.633959600744,2025-06-03T13:17:42.670570+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,MDB Stock: How Will MongoDB React To Its Upcoming Earnings?,0.9726980328559875,0.768035051435116,-0.9618068337440491,0.0,earnings,0.26318612764240323,0.44181818181818155,0.11730191871665874,0.0,64.66273983958234,strong_uptrend,0.007272727272727302,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0003,AMZN,long,207.2060991,5090.226188933594,2025-06-03T13:17:42.672470+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Amazon, A Small Pharmacy Player, Seeks To Dent CVS And Walgreens Medicare Share",0.8542982339859009,0.7360359947793418,0.8374877572059631,0.0,biotech,0.3143890039499378,0.5935604355076916,0.0961928725593192,0.0039010887692288924,62.0241090699149,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0004,F,long,9.9898799,4341.059517551905,2025-06-03T13:17:42.674189+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Ford Honors Flex with 2025 Sustainability Supplier of the Year Award,0.8167098164558411,0.7122827341790801,0.8062984347343445,0.0,general,0.2853293586558119,0.4919759277833503,-0.0579768760884162,0.0,42.752890488947976,downtrend,0.0010030090270812223,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0005,TGS,long,27.827799999999996,4470.463631656009,2025-06-03T13:17:42.676041+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Transportadora De Gas Del Sur: Expanding Earnings, Compressing Multiples",0.8453040972900392,0.7116713523709318,0.9401493668556213,0.0,earnings,0.24516571151638714,0.348964148167465,-0.018704200864114454,0.3724103704186626,47.66197489198569,downtrend,0.0646583394562822,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0006,DECK,long,105.10499999999999,3979.162372538681,2025-06-03T13:17:42.677779+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,These 3 Stocks Are Buying Back Billions in Shares,0.8864910006523132,0.7105647093819074,0.8504288792610168,0.0,corporate_action,0.18656103040327374,0.4740631257747696,-0.0715879093414705,0.0,41.05151133231619,strong_downtrend,0.0032421092781538016,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0007,PYPL,long,70.87079999999999,4223.173483845816,2025-06-03T13:17:42.679488+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,PayPal Enhances Popular Online Credit Offering with New Physical Card for In-Store Use,0.704602062702179,0.6895921177228678,0.28018128871917725,0.0,general,0.35917097547332055,0.5917279368874178,0.07309773893373836,0.0019410779035434265,59.137217366717294,sideways,0.0011310617842499404,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0008,MU,long,98.45835999999998,3756.3999635956648,2025-06-03T13:17:42.681200+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Micron Ships World's First 1γ (1-Gamma)-Based LPDDR5X, Enabling Rich Mobile AI Experiences",0.7106338739395142,0.6700603325010963,0.27475398778915405,0.0,general,0.28602260975096855,0.5756317188229244,0.14079601905224445,0.01050786848588128,67.59950238153056,strong_uptrend,0.0035714285714285136,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0009,DG,long,107.10699999999999,4266.990880938337,2025-06-03T13:17:42.683148+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Dollar General (DG) Tops Q1 Earnings and Revenue Estimates,0.7885397111940384,0.6673987669005313,0.764448881149292,0.0,earnings,0.17327627474305335,0.2859047619047618,0.03231778408221021,0.0,54.039723010276276,sideways,0.026761904761904782,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0010,FSLR,long,149.57943,3553.4619681515487,2025-06-03T13:17:42.689550+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,First Solar: You Haven't Seen Anything Yet,0.7153205275535583,0.6345467800270623,0.7074323892593384,0.0,market_event,0.16139523001879658,0.4710707828299744,-0.015255669601069997,0.0,48.09304129986625,downtrend,0.003616152146253211,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0011,BND,long,72.57249999999999,4255.872725746092,2025-06-03T13:17:42.691531+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,2 Options to Take Advantage of a Bond Rally,0.5148667097091675,0.621362144615579,0.4356958568096161,0.0,market_event,0.3847182024397069,0.4734292831442021,-0.04091606908671605,0.0,44.885491364160494,sideways,0.003321339606974742,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0012,RKT,short,12.587399999999999,3229.776760277358,2025-06-03T13:17:42.693424+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: Pomerantz Law Firm Reminds Investors With Losses on Their Investment in Rocket Companies, Inc. of Class Action Lawsuit And Upcoming De",0.622469961643219,0.6007769271349254,-0.3126220405101776,0.0,general,0.1726298082587926,0.38452285485164417,-0.04192690343062447,0.0,44.75913707117194,uptrend,0.014434643143544484,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0013,WST,short,210.17961,3385.50830932902,2025-06-03T13:17:42.695860+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: Pomerantz Law Firm Reminds Investors With Losses on Their Investment in West Pharmaceutical Services, Inc. of Class Action Lawsuit And",0.5192191004753113,0.5812481513982534,-0.4642018973827362,0.0,general,0.24520170402709612,0.3988021082894101,-0.008492290233940708,0.0,48.93846372075741,sideways,0.012649736463823742,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0014,ELV,short,375.624,3113.5075199605526,2025-06-03T13:17:42.697744+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"INVESTOR ALERT: Pomerantz Law Firm Reminds Investors with Losses on their Investment in Elevance Health, Inc. of Class Action Lawsuit and Upcoming Dea",0.5463294386863708,0.5784835317488297,-0.506624698638916,0.0,general,0.1998391875809377,0.41468085106383,-0.0819815033888877,0.0,39.75231207638904,downtrend,0.010664893617021252,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0015,PFE,short,23.36661,3489.185707308482,2025-06-03T13:17:42.700515+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,3 Low-Priced Dividend Stocks Paying Over 5% Right Now,0.48687732219696045,0.5741928799132179,-0.45054101943969727,0.0,corporate_action,0.26480650344811246,0.4658119658119654,0.025775155813679874,0.0,53.221894476709984,uptrend,0.004273504273504335,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0016,UNH,short,304.19050500000003,3058.174035790948,2025-06-03T13:17:42.704747+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,INVESTOR ALERT: Pomerantz Law Firm Reminds Investors With Losses on Their Investment in UnitedHealth Group Incorporated of Class Action Lawsuit And Up,0.5123590230941772,0.5688567774908758,-0.472900927066803,0.0,general,0.2130438941773498,0.492,-0.143654991018617,0.0,32.043126122672874,sideways,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0017,VTRS,short,8.71128,3123.451486885031,2025-06-03T13:17:42.706610+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,INVESTOR ALERT: Pomerantz Law Firm Reminds Investors With Losses on Their Investment in Viatris Inc. of Class Action Lawsuit And Upcoming Deadlines - ,0.4995163679122925,0.5645030722284659,-0.4287782907485962,0.0,general,0.21565508354516305,0.416763005780347,0.03400229801871598,0.0,54.2502872523395,sideways,0.01040462427745663,neutral,0.25,0.1,recommendation_logged
T20250603_091742_0018,AJG,short,347.42222999999996,3519.895551047319,2025-06-03T13:17:42.708680+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"US Business Owners are Taking Extra Precautions to Safeguard Their Businesses, According to Gallagher Study",0.5033202767372131,0.5634235914593477,-0.26802390813827515,0.0,general,0.20698493588154182,0.1,0.10484243127436749,0.0,63.105303909295934,strong_uptrend,0.17172596137755614,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0001,MSFT,short,461.48805,5131.120298853415,2025-06-03T13:48:17.518507+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Microsoft Lays Off Thousands of Workers,0.9683785438537598,0.8118770828778923,-0.9613091349601746,0.0,general,0.4150855511212944,0.6115069948013333,0.17702398070875097,0.048767487003333145,72.12799758859387,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0002,ARCC,short,21.81816,5030.784155431581,2025-06-03T13:48:17.520324+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Ares Capital: Overvalued Vs. Other BDCs,0.9420024156570435,0.7959785170908986,-0.901745617389679,0.0,general,0.39725850276027086,0.6054387614607786,0.0774096020312769,0.033596903651946564,59.67620025390961,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0003,QGEN,long,45.11006499999999,4674.396922389648,2025-06-03T13:48:17.521944+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,QGEN Stock to Gain From Expanding Oncology Portfolio via New Alliances,0.9340018630027771,0.7765834157523304,0.9237219095230103,0.0,general,0.3432755685040648,0.6091884139695578,0.12669246551313063,0.04297103492389461,65.83655818914133,strong_uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0004,TSLA,short,347.067585,4168.75808361988,2025-06-03T13:48:17.523283+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Tesla Sales Drop 67% in France,0.9748868346214294,0.7733201609738284,-0.9663445949554443,0.0,general,0.2778847570841885,0.6152219145914977,0.09026927676204492,0.058054786478744236,61.283659595255614,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0005,F,long,9.959949999999997,4714.015962922028,2025-06-03T13:48:17.524669+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Ford reports 16% sales increase in May amid employee pricing, tariffs",0.9360247850418091,0.7726207839898225,0.8991532325744629,0.0,general,0.32736956657699645,0.6074768560726451,-0.06298285093053596,0.038792642694178536,42.127143633683005,downtrend,0.0010050251256282978,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0006,ATGE,long,132.91278,4564.222817339174,2025-06-03T13:48:17.526243+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Buy These 4 Stocks With Solid Net Profit Margins to Enhance Return,0.9520988464355469,0.7546664711208952,0.9325385093688965,0.0,earnings,0.24608977515558855,0.5353195005883504,0.12111217303570276,0.029664682307915077,65.13902162946285,strong_uptrend,0.009568296541851958,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0007,APP,long,401.375975,4534.804594191302,2025-06-03T13:48:17.528050+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,AppLovin: Nascent Advertising Opportunities Trigger Rich Growth Prospects - Wait For Dips,0.9247304201126099,0.749802346923165,0.9150894284248352,0.0,earnings,0.2663672629270703,0.6049206518241074,0.1799998147004817,0.04875606152031919,72.49997683756021,strong_uptrend,0.0018227215980025423,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0008,PBR,short,11.418569999999999,4562.103974713472,2025-06-03T13:48:17.529651+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Petrobras Announces Gasoline Price Cut for Distributors,0.8286216855049133,0.7383390039250206,-0.7199468016624451,0.0,general,0.3563010990768508,0.546403538955664,-0.11831240239590489,0.13173072515709677,35.21094970051189,downtrend,0.013286093888396844,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0009,LITE,long,77.28720999999999,3960.7304409460758,2025-06-03T13:48:17.531323+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Primech AI Signs Lease Agreement with Leading Facilities Management Leader for HYTRON LITE Robot Deployment at One of Singapore's Largest Hospitals,0.9031514525413513,0.7367430135688386,0.8913936018943787,0.0,general,0.2516081085076602,0.5865346269672775,0.10333337272553843,0.013053411435840458,62.9166715906923,uptrend,0.002335842200882333,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0010,HIMS,long,66.65659,4618.495564048054,2025-06-03T13:48:17.533767+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Hims & Hers stock rockets on news of European launch,0.9518057703971863,0.736367277431131,0.9254024624824524,0.0,ma,0.18548323090752128,0.28495234475612574,0.1567897794554449,0.19474862007671143,69.59872243193061,strong_uptrend,0.049118387909319855,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0011,LOW,long,226.83660999999998,5134.007731878984,2025-06-03T13:48:17.537144+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Lowe's Strengthens Pro Segment With Artisan Design Group Acquisition,0.8093908824968339,0.7251764686333639,0.9299197196960449,0.0,ma,0.33806705211543486,0.5955950976430022,0.017828460931506928,0.024320311901870523,52.228557616438366,sideways,0.001766628389718248,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0012,BCS,long,17.832815,4383.55833930125,2025-06-03T13:48:17.539136+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Lloyds, Barclays: Cash ISAs swell as UK savers shift into higher-yield deposits",0.7185363173484802,0.7045043244876633,0.4626922309398651,0.0,general,0.39029932516090404,0.6010024331953394,0.1696220533679706,0.02250608298834827,71.20275667099632,strong_uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0013,SNOW,long,208.96875999999997,4414.504573556005,2025-06-03T13:48:17.541036+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Snowflake CEO Shares M&A, Partnership Approach",0.7987573691654206,0.7038432036919651,0.053699247539043427,0.6859999999999999,ma,0.28113418675265595,0.6025336369893286,0.20480535948394551,0.03797662771159785,75.60066993549319,strong_uptrend,0.0015821267619138175,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0014,TRV,short,275.529195,4165.4526433203555,2025-06-03T13:48:17.542832+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Travelers Releases 2025 Injury Impact Report,0.621588408946991,0.6620302952668267,-0.5490803122520447,0.0,general,0.3779831056267675,0.5864899156571501,0.13406040276517706,0.01709318533501175,66.75755034564713,uptrend,0.0025434198096068185,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0015,LUMN,long,3.8537498999999995,3569.432194679074,2025-06-03T13:48:17.545220+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Lumen Powers JUNO Trans-Pacific Cable U.S. Landing with High-Capacity Backhaul Network,0.7131748795509338,0.6509062566341577,0.2732674181461334,0.0,general,0.21878768271261378,0.5099024538814227,-0.01277659025116469,0.03722332630460559,48.402926218604414,downtrend,0.013123359580052446,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0016,SLM,long,32.18214999999999,3844.1064243796063,2025-06-03T13:48:17.547314+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Sallie Mae Now Accepting Applications for Its Completing the Dream Scholarship Program,0.6068040132522583,0.6379881129031342,0.3662255108356476,0.0,general,0.3175550253407698,0.5948978154086344,0.03907269260650088,0.012143386949845568,54.88408657581261,sideways,0.001244942421412983,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0017,MBB,short,92.11779,4162.471567492164,2025-06-03T13:48:17.549240+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,MBB: An Unlevered RMBS Vehicle Acting As A Sovereign Diversifier,0.5258609056472778,0.6361226409700942,-0.3573092520236969,0.0,general,0.4192609290372771,0.5979981985445317,-0.03283122610052402,0.014995496361329099,45.8960967374345,sideways,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0018,WDAY,long,247.84759999999997,3303.19779893947,2025-06-03T13:48:17.551691+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Workday Unveils AI Developer Toolset, Empowering Developers to Customize and Connect AI Apps and Agents on the Workday Platform",0.6154016852378845,0.6144341143860622,0.35787925124168396,0.0,general,0.22757813430302806,0.5982456659344029,-0.012112758970613756,0.015614164836007315,48.48590512867328,sideways,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0019,FTDR,long,57.02696999999999,4140.787405291859,2025-06-03T13:48:17.554123+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"American Home Shield Now Offering Veterans, Reservists and Active Military a Big Discount On Home Warranties",0.5171146988868713,0.6064707209588389,0.45926809310913086,0.0,earnings,0.33208280468030116,0.5143357011702977,0.2183477035452837,0.029483320722353552,77.29346294316046,strong_uptrend,0.012182203389830469,neutral,0.25,0.1,recommendation_logged
T20250603_094817_0020,NVDA,long,139.48945009999997,3386.636373781581,2025-06-03T13:48:17.555969+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,NVIDIA (NASDAQ: NVDA) Price Prediction and Forecast 2025-2030 for June 3,0.5033771395683289,0.5939541641120558,0.4511701464653015,0.0,general,0.3086776942824143,0.6148966373705402,0.14849623456528696,0.05724159342635067,68.56202932066087,strong_uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_094833_0021,OLLI,long,109.74963999999999,4543.231450332486,2025-06-03T13:48:33.674374+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Ollie's Bargain Outlet (OLLI) Surpasses Q1 Earnings and Revenue Estimates,0.8882434964179993,0.7169633519373608,0.7962722778320312,0.0,earnings,0.20555317790053695,0.2683781190401173,-0.03436531152106443,0.1709452976002932,45.70433605986695,sideways,0.07928564419585908,neutral,0.25,0.1,recommendation_logged
T20250603_095848_0022,CRWD,short,482.65686,4419.739684235818,2025-06-03T13:58:48.190189+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Options Corner: CRWD All-Time High Ahead of Earnings,0.7402280569076538,0.6927261050798525,-0.6814119219779968,0.0,earnings,0.32211627438930335,0.6341253158165492,0.1677839577512209,0.10531328954137305,70.97299471890261,strong_uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_100419_0023,COIN,long,251.54139009999997,3542.2880393811956,2025-06-03T14:04:19.905367+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,SOLARBANK ANNOUNCES BITCOIN TREASURY STRATEGY,0.8074806332588196,0.6589077454206094,0.8000400066375732,0.0,general,0.1197183070569385,0.21631859954743252,0.07297699017465818,0.040796498868581284,59.12212377183227,uptrend,0.1753099353937489,neutral,0.25,0.1,recommendation_logged
T20250603_100537_0024,TSM,long,196.18128529999998,5103.961954060028,2025-06-03T14:05:37.069023+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Taiwan Semiconductor Rises 13% in Three Months: How to Play the Stock?,0.9328942894935608,0.7737650507865252,0.8924881219863892,0.0,earnings,0.3353577832970033,0.5435563739907172,0.12180892216906432,0.0660704221562813,65.22611527113304,strong_uptrend,0.010358974358974411,neutral,0.25,0.1,recommendation_logged
T20250603_100904_0025,NIO,short,3.4374591,5174.262732089481,2025-06-03T14:09:04.205031+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,NIO Stock Slumps as Chinese EV Maker Posts Wider-Than-Expected Loss,0.9740667343139648,0.803833731936161,-0.964320719242096,0.0,earnings,0.3806901273685838,0.6768704729755581,-0.11638405308683719,0.36761477893012473,35.45199336414535,strong_downtrend,0.008771929824561476,neutral,0.25,0.1,recommendation_logged
T20250603_100904_0026,PFE,short,23.2144623,5518.963845324254,2025-06-03T14:09:04.207621+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Buy, Sell, Or Hold PFE Stock At $23?",0.9750993251800537,0.788678086929673,-0.9675686359405518,0.0,biotech,0.32879452285883826,0.62156361206875,0.016294347135089367,0.07390903017187507,52.03679339188617,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_100904_0027,CNQ,long,31.081049999999998,4799.644384759681,2025-06-03T14:09:04.213213+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,My Top 2 Energy Picks With Up To +7% Yield,0.8977718949317932,0.7667828741195957,0.8890153169631958,0.0,corporate_action,0.3589137204895948,0.6123384818598628,0.06444453371841018,0.05084620464965707,58.05556671480127,uptrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_100904_0028,FI,long,158.62847,3173.1447456802343,2025-06-03T14:09:04.215210+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,"Fiserv, Inc. (FI) CEO Mike Lyons Presents at Bernstein 41st Annual Strategic Decisions Conference (Transcript)",0.5862551331520081,0.6159054242391759,0.5669969916343689,0.0,analyst,0.2713445699279093,0.6166324612891412,-0.11851837827149632,0.061581153222852666,35.18520271606296,downtrend,0.001,neutral,0.25,0.1,recommendation_logged
T20250603_101550_0029,NIO,short,3.471525,5177.781176011922,2025-06-03T14:15:50.608620+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Is Nio stock set for $2 after disappointing Q1 results?,0.9754332304000854,0.8043803303706094,-0.9677760601043701,0.0,earnings,0.3806901273685838,0.6768704729755581,-0.11638405308683719,0.36761477893012473,35.45199336414535,strong_downtrend,0.008771929824561476,neutral,0.25,0.1,recommendation_logged
T20250603_101550_0030,GM,long,48.01796999999999,5148.7619625463985,2025-06-03T14:15:50.610750+00:00,,,,,RECOMMENDATION,PENDING,MARKET_CLOSED,Dollar General stock pops on strong first quarter earnings report,0.9537673592567444,0.7744558289895274,0.9290075302124023,0.0,earnings,0.30982961762276534,0.6144384588967827,-0.006147898404192745,0.05609614724195679,49.23151269947591,sideways,0.001,neutral,0.25,0.1,recommendation_logged
